TIMESTAMP	ACCX	ACCY	ACCZ
1653460246862	-0.18848	0.19482	3.88770
1653460246922	-0.19287	0.22559	3.90137
1653460246967	-0.17871	0.22021	3.84668
1653460247013	-0.19531	0.22314	3.87598
1653460247072	-0.16406	0.20801	3.86475
1653460247118	-0.17529	0.20801	3.87842
1653460247163	-0.17529	0.21338	3.86182
1653460247237	-0.18896	0.19824	3.86475
1653460247267	-0.17725	0.20996	3.88379
1653460247312	-0.17529	0.18652	3.86182
1653460247372	-0.17871	0.19287	3.88867
1653460247417	-0.20459	0.21875	3.87939
1653460247463	-0.15576	0.21191	3.89990
1653460247522	-0.18652	0.20654	3.87109
1653460247567	-0.16895	0.23633	3.88184
1653460247613	-0.17871	0.18262	3.88086
1653460247672	-0.15381	0.19629	3.88428
1653460247717	-0.19775	0.21338	3.89258
1653460247763	-0.17725	0.20996	3.87939
1653460247822	-0.16357	0.20508	3.88623
1653460247866	-0.17822	0.18799	3.88086
1653460247912	-0.17725	0.20801	3.88184
1653460247972	-0.17041	0.20654	3.88672
1653460248017	-0.18213	0.20996	3.88232
1653460248062	-0.15576	0.22168	3.88574
1653460248121	-0.16699	0.22168	3.87793
1653460248167	-0.17334	0.20801	3.89209
1653460248213	-0.17871	0.18115	3.89307
1653460248271	-0.19678	0.20313	3.89160
1653460248316	-0.17871	0.20801	3.87549
1653460248362	-0.17871	0.18652	3.87549
1653460248422	-0.20459	0.18945	3.87549
1653460248467	-0.16553	0.21338	3.86914
1653460248512	-0.19287	0.23877	3.86230
1653460248571	-0.17871	0.19971	3.88525
1653460248617	-0.18018	0.20508	3.86230
1653460248662	-0.18213	0.18506	3.87549
1653460248722	-0.16553	0.18066	3.86670
1653460248766	-0.15771	0.20264	3.89404
1653460248812	-0.17871	0.19824	3.85938
1653460248872	-0.16553	0.20508	3.89014
1653460248917	-0.17188	0.22705	3.87256
1653460248962	-0.18018	0.20801	3.86621
1653460249052	-0.16895	0.18799	3.87256
1653460249067	-0.15186	0.19971	3.87451
1653460249113	-0.16553	0.21631	3.87744
1653460249174	-0.18018	0.19141	3.83838
1653460249216	-0.17334	0.19971	3.87891
1653460249262	-0.18018	0.21875	3.88428
1653460249321	-0.17871	0.19629	3.86475
1653460249366	-0.19238	0.22510	3.87256
1653460249412	-0.18848	0.21338	3.90723
1653460249471	-0.16357	0.20117	3.88232
1653460249516	-0.17529	0.21191	3.86768
1653460249562	-0.14697	0.19629	3.89307
1653460249622	-0.19531	0.17432	3.83545
1653460249667	-0.17041	0.18652	3.87549
1653460249712	-0.17725	0.21484	3.88721
1653460249771	-0.16211	0.20313	3.87158
1653460249832	-0.16016	0.20117	3.88184
1653460249862	-0.15576	0.19971	3.86865
1653460249952	-0.18506	0.20996	3.86670
1653460249982	-0.17041	0.17822	3.86865
1653460250042	-0.16406	0.22314	3.90137
1653460250073	-0.16211	0.23486	3.86182
1653460250120	-0.17822	0.20117	3.85010
1653460250178	-0.17041	0.21191	3.88525
1653460250221	-0.15723	0.20313	3.88428
1653460250297	-0.19043	0.21338	3.88721
1653460250312	-0.17188	0.22314	3.86084
1653460250387	-0.17041	0.22559	3.86914
1653460250433	-0.19287	0.22998	3.89893
1653460250462	-0.18213	0.19629	3.88232
1653460250523	-0.17188	0.22705	3.89502
1653460250567	-0.15869	0.18799	3.87793
1653460250612	-0.19287	0.18945	3.88721
1653460250672	-0.15381	0.22998	3.90039
1653460250717	-0.18213	0.21631	3.85986
1653460250778	-0.17041	0.21875	3.86768
1653460250822	-0.17529	0.20996	3.86621
1653460250867	-0.18359	0.20801	3.89209
1653460250912	-0.17725	0.21338	3.87939
1653460250972	-0.18359	0.21191	3.88232
1653460251017	-0.17529	0.22021	3.87598
1653460251062	-0.17725	0.21631	3.91650
1653460251121	-0.18359	0.20801	3.87109
1653460251167	-0.18506	0.20508	3.87842
1653460251212	-0.17871	0.22314	3.89063
1653460251271	-0.17188	0.23193	3.87305
1653460251317	-0.17969	0.20801	3.88770
1653460251362	-0.16260	0.21631	3.88867
1653460251422	-0.16016	0.20117	3.87109
1653460251467	-0.16406	0.20117	3.88428
1653460251512	-0.16016	0.19482	3.87256
1653460251572	-0.20166	0.20117	3.89258
1653460251617	-0.16260	0.18652	3.87598
1653460251663	-0.19043	0.20996	3.87402
1653460251721	-0.16406	0.21484	3.90137
1653460251767	-0.18359	0.21631	3.86768
1653460251827	-0.20166	0.21631	3.85889
1653460251887	-0.18604	0.19482	3.90039
1653460251919	-0.17969	0.20117	3.90186
1653460251977	-0.19971	0.18945	3.90771
1653460252022	-0.16699	0.21631	3.86230
1653460252067	-0.17871	0.18799	3.87109
1653460252127	-0.15723	0.22314	3.87891
1653460252186	-0.16357	0.20996	3.86279
1653460252217	-0.18359	0.19189	3.84521
1653460252280	-0.17725	0.20996	3.88525
1653460252322	-0.19189	0.22559	3.87109
1653460252367	-0.18359	0.21484	3.87598
1653460252412	-0.15869	0.20508	3.91357
1653460252486	-0.15576	0.21631	3.90674
1653460252517	-0.19531	0.21191	3.87793
1653460252562	-0.19287	0.22314	3.88672
1653460252622	-0.15723	0.21338	3.88037
1653460252667	-0.16406	0.19629	3.89355
1653460252712	-0.18018	0.23633	3.88721
1653460252772	-0.17725	0.20996	3.86475
1653460252817	-0.16406	0.18945	3.85205
1653460252863	-0.17041	0.22314	3.88428
1653460252922	-0.16699	0.22021	3.89453
1653460252967	-0.15723	0.21338	3.89209
1653460253014	-0.17871	0.19629	3.87158
1653460253072	-0.18213	0.21875	3.89502
1653460253132	-0.20605	0.18262	3.90186
1653460253163	-0.18359	0.19482	3.89209
1653460253223	-0.15869	0.20654	3.90039
1653460253267	-0.16406	0.20313	3.87354
1653460253313	-0.19287	0.20313	3.86084
1653460253374	-0.17822	0.19629	3.86816
1653460253417	-0.19189	0.21631	3.89697
1653460253463	-0.20361	0.19434	3.92529
1653460253521	-0.16895	0.18945	3.89844
1653460253566	-0.15723	0.20117	3.89209
1653460253612	-0.15381	0.21484	3.89209
1653460253671	-0.17188	0.21338	3.85303
1653460253719	-0.19189	0.20996	3.87939
1653460253762	-0.17188	0.21338	3.87451
1653460253836	-0.18506	0.20508	3.87549
1653460253866	-0.18506	0.19971	3.87402
1653460253912	-0.18994	0.20313	3.86670
1653460253972	-0.15576	0.19287	3.88232
1653460254018	-0.17334	0.19971	3.91406
1653460254062	-0.15869	0.17578	3.87891
1653460254121	-0.18359	0.21191	3.87891
1653460254170	-0.17334	0.20508	3.85156
1653460254242	-0.15869	0.18799	3.89063
1653460254271	-0.16553	0.19824	3.88184
1653460254316	-0.19531	0.19189	3.87402
1653460254363	-0.17041	0.20313	3.87158
1653460254422	-0.17822	0.18652	3.87305
1653460254466	-0.17334	0.22021	3.89258
1653460254512	-0.18506	0.19824	3.91211
1653460254571	-0.17822	0.21191	3.87451
1653460254632	-0.14258	0.17969	3.86426
1653460254662	-0.16260	0.21484	3.87402
1653460254721	-0.17041	0.20801	3.90820
1653460254766	-0.18652	0.20313	3.89063
1653460254812	-0.19287	0.19971	3.87109
1653460254872	-0.16699	0.18506	3.84033
1653460254917	-0.15576	0.21875	3.90576
1653460254991	-0.17188	0.19189	3.88428
1653460255022	-0.16357	0.20654	3.86963
1653460255066	-0.17529	0.19287	3.87158
1653460255112	-0.18359	0.20117	3.89502
1653460255172	-0.16895	0.20801	3.90479
1653460255216	-0.17334	0.21338	3.87549
1653460255262	-0.16699	0.20117	3.87988
1653460255322	-0.15576	0.22266	3.88379
1653460255366	-0.17188	0.19824	3.87109
1653460255412	-0.19189	0.20654	3.88184
1653460255473	-0.16406	0.18652	3.87256
1653460255532	-0.18018	0.20117	3.88867
1653460255592	-0.20850	0.21484	3.88184
1653460255623	-0.16895	0.22803	3.88721
1653460255667	-0.17529	0.20996	3.85303
1653460255728	-0.17041	0.20996	3.89355
1653460255772	-0.16406	0.21875	3.89209
1653460255866	-0.18359	0.20508	3.87256
1653460255936	-0.16650	0.19287	3.87598
1653460255982	-0.16504	0.18652	3.86670
1653460256027	-0.18359	0.20313	3.89209
1653460256074	-0.18018	0.19482	3.86621
1653460256118	-0.17334	0.20996	3.87549
1653460256162	-0.19287	0.19824	3.87256
1653460256223	-0.17188	0.20801	3.88428
1653460256267	-0.16406	0.20654	3.88184
1653460256312	-0.20459	0.21484	3.88184
1653460256371	-0.17871	0.22168	3.87158
1653460256417	-0.16553	0.22559	3.89844
1653460256462	-0.17529	0.24023	3.86426
1653460256521	-0.18506	0.21631	3.86621
1653460256567	-0.18652	0.21826	3.88672
1653460256612	-0.17334	0.21484	3.85205
1653460256672	-0.17041	0.21631	3.86279
1653460256717	-0.19287	0.20508	3.86133
1653460256777	-0.18604	0.21191	3.88232
1653460256824	-0.16260	0.19971	3.88574
1653460256867	-0.19971	0.22559	3.90527
1653460256912	-0.16699	0.19189	3.88574
1653460256971	-0.18896	0.22021	3.88232
1653460257017	-0.16650	0.19873	3.86084
1653460257062	-0.19141	0.23926	3.85303
1653460257137	-0.18018	0.21191	3.90332
1653460257167	-0.17188	0.20801	3.88232
1653460257212	-0.18213	0.22705	3.86816
1653460257271	-0.17334	0.20801	3.87744
1653460257333	-0.18213	0.19971	3.88184
1653460257377	-0.19775	0.20654	3.88232
1653460257421	-0.18018	0.23193	3.87939
1653460257467	-0.18018	0.21143	3.87305
1653460257512	-0.18506	0.19629	3.89697
1653460257572	-0.17725	0.18945	3.88428
1653460257617	-0.16406	0.21875	3.88086
1653460257677	-0.15869	0.18799	3.88184
1653460257721	-0.17676	0.20508	3.86182
1653460257767	-0.17041	0.20801	3.87109
1653460257856	-0.17188	0.20801	3.87891
1653460257872	-0.16016	0.19629	3.86133
1653460257917	-0.18018	0.19482	3.91309
1653460257977	-0.17188	0.20313	3.86914
1653460258022	-0.17725	0.23193	3.86475
1653460258067	-0.18506	0.20508	3.88379
1653460258112	-0.17188	0.21338	3.87354
1653460258186	-0.19287	0.18262	3.86475
1653460258217	-0.16553	0.23877	3.85645
1653460258262	-0.14697	0.21191	3.87744
1653460258322	-0.19678	0.20313	3.88574
1653460258367	-0.18359	0.20996	3.88232
1653460258412	-0.19189	0.22021	3.89209
1653460258471	-0.14941	0.18799	3.88867
1653460258518	-0.20459	0.19482	3.88086
1653460258562	-0.17188	0.22705	3.87305
1653460258622	-0.17041	0.21875	3.88818
1653460258667	-0.17529	0.20117	3.89990
1653460258713	-0.16406	0.20801	3.90674
1653460258772	-0.16895	0.22168	3.88232
1653460258817	-0.18018	0.20117	3.86670
1653460258863	-0.18359	0.19482	3.87451
1653460258922	-0.16406	0.20801	3.89697
1653460258982	-0.15234	0.21191	3.86719
1653460259012	-0.15088	0.21631	3.90527
1653460259072	-0.17822	0.19629	3.91846
1653460259117	-0.17969	0.21631	3.87939
1653460259162	-0.17334	0.22021	3.87939
1653460259222	-0.16406	0.20117	3.87402
1653460259266	-0.16699	0.19287	3.88184
1653460259312	-0.17334	0.19189	3.86719
1653460259373	-0.19531	0.20801	3.87402
1653460259416	-0.17188	0.22705	3.87402
1653460259462	-0.17871	0.22803	3.88428
1653460259521	-0.17334	0.20117	3.89014
1653460259566	-0.17188	0.18799	3.87598
1653460259613	-0.19287	0.21875	3.88525
1653460259687	-0.18896	0.20313	3.88037
1653460259716	-0.15381	0.17432	3.87402
1653460259776	-0.18213	0.23389	3.90527
1653460259821	-0.17334	0.17432	3.88184
1653460259866	-0.17871	0.22314	3.87354
1653460259912	-0.19043	0.17432	3.87793
1653460259971	-0.14404	0.19189	3.86475
1653460260017	-0.18213	0.21875	3.86621
1653460260062	-0.17529	0.21484	3.87939
1653460260121	-0.16553	0.18506	3.88184
1653460260166	-0.18018	0.19482	3.87402
1653460260212	-0.17188	0.19189	3.88867
1653460260271	-0.17529	0.19287	3.89355
1653460260318	-0.20459	0.21631	3.89844
1653460260362	-0.18359	0.18115	3.87354
1653460260422	-0.19678	0.19287	3.88721
1653460260468	-0.17188	0.20508	3.89209
1653460260513	-0.18359	0.20996	3.86816
1653460260573	-0.17725	0.21631	3.85303
1653460260632	-0.17871	0.19629	3.88818
1653460260662	-0.18213	0.18945	3.85645
1653460260721	-0.15576	0.20801	3.86816
1653460260766	-0.16650	0.20654	3.86670
1653460260812	-0.15381	0.20508	3.90137
1653460260872	-0.18018	0.20654	3.89258
1653460260918	-0.16016	0.23340	3.86572
1653460260971	-0.15576	0.18799	3.86816
1653460261022	-0.16553	0.19824	3.87598
1653460261081	-0.18701	0.17578	3.87891
1653460261128	-0.18652	0.20801	3.88428
1653460261173	-0.20166	0.21191	3.87158
1653460261233	-0.18359	0.19482	3.88867
1653460261262	-0.22266	0.22852	3.90137
1653460261321	-0.17822	0.20996	3.87891
1653460261397	-0.19189	0.20117	3.86572
1653460261442	-0.16016	0.19629	3.86865
1653460261486	-0.17188	0.20654	3.88818
1653460261532	-0.16699	0.21143	3.86182
1653460261577	-0.16260	0.19482	3.86133
1653460261622	-0.19922	0.22021	3.87939
1653460261668	-0.15186	0.20508	3.86816
1653460261714	-0.18213	0.22705	3.89404
1653460261771	-0.15576	0.22021	3.86230
1653460261817	-0.16699	0.19629	3.87793
1653460261862	-0.15576	0.19482	3.88574
1653460261921	-0.15576	0.22314	3.86914
1653460261967	-0.17188	0.18945	3.88037
1653460262012	-0.16895	0.18799	3.89014
1653460262072	-0.17188	0.23633	3.87451
1653460262117	-0.17334	0.19629	3.86719
1653460262162	-0.17529	0.19824	3.87451
1653460262221	-0.17725	0.18652	3.87939
1653460262267	-0.17871	0.19482	3.88721
1653460262328	-0.19531	0.17969	3.89355
1653460262371	-0.17871	0.20117	3.87256
1653460262417	-0.16895	0.17969	3.88867
1653460262462	-0.16895	0.21484	3.86865
1653460262521	-0.17188	0.19580	3.88379
1653460262567	-0.15234	0.20654	3.84814
1653460262612	-0.18896	0.22314	3.86670
1653460262671	-0.17334	0.20654	3.86475
1653460262717	-0.14063	0.22168	3.87549
1653460262762	-0.19287	0.18945	3.89307
1653460262822	-0.17188	0.20508	3.89111
1653460262867	-0.17334	0.21484	3.87305
1653460262912	-0.16699	0.20654	3.89502
1653460262972	-0.17041	0.20801	3.87793
1653460263017	-0.18018	0.20508	3.88574
1653460263077	-0.18213	0.21582	3.86865
1653460263121	-0.15088	0.20117	3.88867
1653460263167	-0.18848	0.22021	3.87305
1653460263212	-0.15576	0.22314	3.86475
1653460263272	-0.19678	0.19482	3.89893
1653460263317	-0.16016	0.20654	3.88477
1653460263362	-0.18604	0.21191	3.86963
1653460263437	-0.19922	0.21484	3.87842
1653460263468	-0.18213	0.19971	3.85498
1653460263527	-0.17334	0.20996	3.87598
1653460263586	-0.18018	0.19287	3.86475
1653460263617	-0.18359	0.21191	3.90186
1653460263680	-0.15869	0.19482	3.88086
1653460263722	-0.16211	0.20313	3.88916
1653460263783	-0.17676	0.17578	3.88623
1653460263827	-0.19678	0.19287	3.88232
1653460263871	-0.19531	0.20508	3.90186
1653460263917	-0.18604	0.20996	3.89893
1653460263962	-0.17529	0.19629	3.84521
1653460264021	-0.18359	0.20313	3.87744
1653460264067	-0.15723	0.20801	3.88086
1653460264113	-0.14941	0.21484	3.88721
1653460264172	-0.17529	0.20313	3.87158
1653460264217	-0.17529	0.17822	3.86963
1653460264262	-0.18018	0.20996	3.87891
1653460264322	-0.16406	0.21631	3.86133
1653460264367	-0.17529	0.20801	3.89209
1653460264412	-0.18506	0.19287	3.86963
1653460264472	-0.16650	0.19629	3.85498
1653460264517	-0.16553	0.20117	3.88525
1653460264563	-0.16260	0.20801	3.88232
1653460264637	-0.18018	0.21875	3.89453
1653460264666	-0.17725	0.20508	3.88037
1653460264712	-0.16260	0.20508	3.86914
1653460264772	-0.16406	0.20313	3.86914
1653460264816	-0.17676	0.22559	3.87598
1653460264862	-0.16699	0.20996	3.89063
1653460264921	-0.18359	0.21484	3.87305
1653460264966	-0.19971	0.21484	3.90039
1653460265014	-0.18359	0.21338	3.87256
1653460265072	-0.16016	0.22559	3.89844
1653460265117	-0.16016	0.21875	3.85010
1653460265162	-0.19678	0.21191	3.86768
1653460265222	-0.16553	0.19629	3.88184
1653460265266	-0.16699	0.19629	3.88086
1653460265312	-0.18213	0.19287	3.88574
1653460265371	-0.15039	0.19824	3.86182
1653460265416	-0.17529	0.18652	3.86621
1653460265462	-0.15576	0.19287	3.87402
1653460265521	-0.17725	0.20654	3.87891
1653460265567	-0.14551	0.18262	3.89453
1653460265641	-0.18359	0.21338	3.86475
1653460265672	-0.18213	0.22314	3.89014
1653460265716	-0.17041	0.17969	3.85156
1653460265762	-0.17041	0.22559	3.89014
1653460265822	-0.16016	0.20801	3.88525
1653460265866	-0.18652	0.21875	3.87549
1653460265912	-0.17871	0.19629	3.86621
1653460265972	-0.17920	0.20605	3.87207
1653460266016	-0.18018	0.20508	3.87549
1653460266062	-0.18359	0.19971	3.87402
1653460266137	-0.16260	0.20996	3.87256
1653460266166	-0.19482	0.18311	3.87646
1653460266212	-0.18506	0.18750	3.87207
1653460266272	-0.17529	0.21826	3.88525
1653460266316	-0.22168	0.17969	3.89502
1653460266362	-0.17529	0.20654	3.88037
1653460266421	-0.17188	0.20313	3.88721
1653460266466	-0.18652	0.19629	3.89990
1653460266512	-0.15381	0.21973	3.86719
1653460266582	-0.15723	0.18945	3.87891
1653460266616	-0.17725	0.18262	3.88232
1653460266662	-0.17871	0.19189	3.87158
1653460266721	-0.17676	0.18506	3.89746
1653460266769	-0.16895	0.19824	3.87891
1653460266814	-0.17529	0.22998	3.86035
1653460266871	-0.21094	0.21875	3.88477
1653460266916	-0.16553	0.19482	3.87256
1653460266962	-0.19922	0.20996	3.87842
1653460267037	-0.18359	0.20313	3.88428
1653460267096	-0.15723	0.21191	3.85840
1653460267172	-0.18506	0.21631	3.89355
1653460267219	-0.18213	0.20654	3.89551
1653460267263	-0.19043	0.17969	3.86768
1653460267322	-0.19189	0.21875	3.87354
1653460267370	-0.19287	0.21338	3.87305
1653460267412	-0.16504	0.21631	3.90723
1653460267471	-0.16553	0.20508	3.86084
1653460267517	-0.15869	0.21191	3.87891
1653460267562	-0.16895	0.20313	3.88672
1653460267621	-0.15381	0.19824	3.88574
1653460267667	-0.17725	0.20654	3.89844
1653460267712	-0.18652	0.18652	3.87109
1653460267771	-0.20313	0.20508	3.90186
1653460267817	-0.16357	0.20801	3.86279
1653460267876	-0.16016	0.21484	3.88086
1653460267937	-0.16357	0.22021	3.90039
1653460267983	-0.19971	0.19482	3.87793
1653460268012	-0.18896	0.20654	3.86914
1653460268087	-0.16895	0.17285	3.87939
1653460268117	-0.16895	0.20654	3.87158
1653460268162	-0.17725	0.20117	3.89063
1653460268222	-0.21143	0.19629	3.87109
1653460268267	-0.16895	0.19287	3.88135
1653460268312	-0.16406	0.20654	3.87549
1653460268371	-0.14941	0.20801	3.87793
1653460268417	-0.17529	0.19482	3.88916
1653460268462	-0.16553	0.20654	3.87158
1653460268536	-0.15088	0.20508	3.86621
1653460268567	-0.18359	0.19482	3.86182
1653460268612	-0.17188	0.17285	3.87402
1653460268687	-0.16553	0.20996	3.87402
1653460268717	-0.18213	0.21338	3.86963
1653460268762	-0.14941	0.20117	3.87549
1653460268822	-0.18506	0.19482	3.85596
1653460268867	-0.16699	0.18652	3.87354
1653460268912	-0.19043	0.22168	3.86719
1653460268958	-0.18652	0.22803	3.86621
1653460269017	-0.19043	0.20313	3.88037
1653460269062	-0.18018	0.20508	3.88818
1653460269109	-0.17725	0.20801	3.86621
1653460269167	-0.14746	0.17578	3.88721
1653460269212	-0.18262	0.18896	3.90869
1653460269271	-0.18213	0.19482	3.86230
1653460269317	-0.16260	0.21338	3.90527
1653460269377	-0.18311	0.22021	3.87891
1653460269438	-0.18457	0.20850	3.84424
1653460269468	-0.15381	0.20117	3.89160
1653460269527	-0.16699	0.21484	3.85156
1653460269587	-0.18604	0.18457	3.87305
1653460269617	-0.17773	0.22510	3.87305
1653460269662	-0.18213	0.20508	3.90332
1653460269738	-0.18359	0.20264	3.84619
1653460269769	-0.16650	0.19189	3.88672
1653460269812	-0.18213	0.20654	3.89404
1653460269871	-0.16553	0.20117	3.88574
1653460269917	-0.17871	0.23193	3.89063
1653460270008	-0.19824	0.18945	3.86621
1653460270022	-0.19287	0.20117	3.87549
1653460270067	-0.17529	0.20313	3.86230
1653460270112	-0.16406	0.21338	3.85596
1653460270172	-0.17871	0.19824	3.89502
1653460270217	-0.16406	0.18506	3.87256
1653460270262	-0.18506	0.18945	3.89551
1653460270336	-0.14258	0.19189	3.90039
1653460270367	-0.17334	0.19287	3.88867
1653460270412	-0.18213	0.19287	3.87598
1653460270471	-0.17969	0.20117	3.84375
1653460270516	-0.17188	0.18799	3.88086
1653460270561	-0.17334	0.19482	3.87109
1653460270621	-0.16260	0.20801	3.86670
1653460270667	-0.15576	0.19189	3.87549
1653460270712	-0.19971	0.21875	3.88037
1653460270771	-0.17041	0.19189	3.87109
1653460270816	-0.16260	0.19824	3.87256
1653460270862	-0.16553	0.21191	3.86475
1653460270921	-0.17188	0.21484	3.89063
1653460270967	-0.17529	0.21484	3.89355
1653460271012	-0.19287	0.18799	3.86768
1653460271072	-0.17334	0.21191	3.84863
1653460271117	-0.19287	0.18652	3.86865
1653460271162	-0.16260	0.20947	3.87842
1653460271222	-0.18896	0.19287	3.85840
1653460271266	-0.18018	0.20654	3.89014
1653460271312	-0.16553	0.21338	3.88818
1653460271371	-0.20996	0.21484	3.89453
1653460271416	-0.17529	0.20996	3.87402
1653460271462	-0.17041	0.19287	3.86621
1653460271521	-0.17188	0.22021	3.87891
1653460271566	-0.19287	0.20654	3.88086
1653460271612	-0.16211	0.18945	3.86670
1653460271671	-0.15576	0.21484	3.90576
1653460271716	-0.18018	0.19971	3.88428
1653460271762	-0.16504	0.22559	3.88086
1653460271821	-0.15039	0.22021	3.87598
1653460271866	-0.18213	0.22705	3.88232
1653460271912	-0.17529	0.21338	3.90527
1653460271971	-0.16016	0.21875	3.88867
1653460272017	-0.17041	0.21826	3.84619
1653460272092	-0.20459	0.22705	3.87256
1653460272121	-0.16895	0.19482	3.88721
1653460272166	-0.19043	0.19287	3.88232
1653460272212	-0.17334	0.22705	3.89502
1653460272271	-0.17041	0.18262	3.91162
1653460272316	-0.14697	0.19629	3.85840
1653460272363	-0.17334	0.20508	3.88574
1653460272451	-0.17871	0.19971	3.85303
1653460272497	-0.18018	0.19824	3.88818
1653460272512	-0.17725	0.19189	3.88867
1653460272571	-0.18359	0.19482	3.88428
1653460272631	-0.17334	0.20996	3.87549
1653460272662	-0.14941	0.19189	3.87305
1653460272737	-0.18213	0.19971	3.87158
1653460272782	-0.18018	0.20508	3.89844
1653460272828	-0.18652	0.20459	3.89453
1653460272872	-0.17871	0.19287	3.87354
1653460272933	-0.19531	0.19824	3.86670
1653460272964	-0.17871	0.21484	3.90137
1653460273009	-0.16846	0.21094	3.85938
1653460273066	-0.17334	0.20264	3.87598
1653460273112	-0.18652	0.18945	3.85791
1653460273171	-0.15723	0.19971	3.87891
1653460273216	-0.16504	0.18018	3.91309
1653460273262	-0.17676	0.18311	3.86865
1653460273308	-0.18896	0.20996	3.84668
1653460273366	-0.17725	0.20313	3.85303
1653460273412	-0.18213	0.21973	3.87988
1653460273471	-0.17676	0.20508	3.90576
1653460273517	-0.20215	0.19629	3.89697
1653460273562	-0.19775	0.19629	3.89258
1653460273622	-0.17969	0.19971	3.87842
1653460273667	-0.19092	0.19531	3.89453
1653460273712	-0.16553	0.17822	3.89697
1653460273758	-0.20215	0.20947	3.88818
1653460273817	-0.15381	0.20996	3.89160
1653460273862	-0.17188	0.20801	3.87354
1653460273923	-0.19189	0.20996	3.84180
1653460273967	-0.18018	0.20654	3.89746
1653460274012	-0.16895	0.19482	3.90039
1653460274087	-0.16895	0.17969	3.91895
1653460274117	-0.16406	0.19971	3.87891
1653460274162	-0.17041	0.20654	3.88525
1653460274221	-0.17041	0.18115	3.86768
1653460274267	-0.16895	0.22021	3.90771
1653460274312	-0.18018	0.21484	3.89746
1653460274358	-0.18506	0.22803	3.87939
1653460274432	-0.18359	0.19824	3.90039
1653460274462	-0.17334	0.20508	3.88037
1653460274508	-0.18652	0.20508	3.86914
1653460274567	-0.19189	0.19482	3.87549
1653460274612	-0.15723	0.19189	3.88867
1653460274658	-0.15381	0.22705	3.86914
1653460274717	-0.17529	0.19824	3.91455
1653460274762	-0.16895	0.20801	3.87256
1653460274808	-0.18213	0.17578	3.88037
1653460274867	-0.17529	0.20313	3.89209
1653460274927	-0.18848	0.24023	3.90039
1653460274959	-0.18506	0.19971	3.86963
1653460275017	-0.17188	0.19482	3.89746
1653460275077	-0.18506	0.20313	3.88086
1653460275121	-0.20215	0.18799	3.90332
1653460275167	-0.16406	0.20801	3.84863
1653460275213	-0.16895	0.20508	3.89746
1653460275286	-0.18896	0.22559	3.89160
1653460275317	-0.18652	0.18652	3.89209
1653460275377	-0.17334	0.18652	3.87109
1653460275437	-0.19189	0.19482	3.88184
1653460275467	-0.15869	0.21875	3.89893
1653460275527	-0.15234	0.20313	3.86914
1653460275559	-0.17188	0.21338	3.89502
1653460275617	-0.16699	0.20508	3.86914
1653460275678	-0.16504	0.20654	3.87598
1653460275736	-0.17676	0.22314	3.87842
1653460275768	-0.18213	0.19189	3.88721
1653460275812	-0.17188	0.20996	3.87549
1653460275872	-0.16211	0.22998	3.88232
1653460275917	-0.17725	0.19629	3.88867
1653460275962	-0.18896	0.21191	3.91162
1653460276022	-0.18359	0.20117	3.88428
1653460276067	-0.16699	0.18799	3.89307
1653460276111	-0.17529	0.20508	3.87402
1653460276172	-0.18506	0.16797	3.87549
1653460276216	-0.17188	0.20801	3.89453
1653460276276	-0.17822	0.20654	3.86670
1653460276322	-0.17188	0.22168	3.86719
1653460276366	-0.15723	0.18652	3.88672
1653460276412	-0.17725	0.20508	3.90186
1653460276471	-0.17871	0.18945	3.86621
1653460276516	-0.19189	0.20313	3.89990
1653460276562	-0.18652	0.18799	3.88721
1653460276621	-0.15234	0.21338	3.87939
1653460276666	-0.19971	0.20654	3.88184
1653460276712	-0.17334	0.22559	3.88379
1653460276787	-0.20215	0.24170	3.88379
1653460276816	-0.18652	0.21875	3.88574
1653460276862	-0.15234	0.19287	3.88574
1653460276921	-0.16895	0.21338	3.89502
1653460276966	-0.18652	0.19287	3.88867
1653460277012	-0.19189	0.21191	3.88525
1653460277072	-0.19922	0.24854	3.91406
1653460277116	-0.17139	0.20703	3.83984
1653460277162	-0.17529	0.19629	3.86230
1653460277221	-0.15381	0.19287	3.87891
1653460277272	-0.19678	0.20508	3.86865
1653460277312	-0.16260	0.21875	3.88525
1653460277372	-0.14941	0.20508	3.87549
1653460277416	-0.18506	0.20313	3.85840
1653460277462	-0.16553	0.19824	3.89160
1653460277537	-0.15186	0.21484	3.90186
1653460277566	-0.18359	0.18506	3.88428
1653460277612	-0.17529	0.20117	3.86621
1653460277672	-0.17725	0.19971	3.88379
1653460277716	-0.16553	0.21826	3.87744
1653460277762	-0.16699	0.21484	3.84277
1653460277821	-0.19824	0.21338	3.86768
1653460277866	-0.17041	0.21631	3.86914
1653460277912	-0.16357	0.18506	3.86523
1653460277971	-0.16895	0.20996	3.87549
1653460278018	-0.15869	0.21191	3.87256
1653460278077	-0.16016	0.19971	3.88770
1653460278107	-0.20459	0.21191	3.86621
1653460278166	-0.17529	0.20508	3.89307
1653460278212	-0.17188	0.21631	3.87109
1653460278301	-0.19287	0.18945	3.89307
1653460278346	-0.17334	0.19482	3.88916
1653460278378	-0.17334	0.20654	3.88672
1653460278421	-0.17871	0.17578	3.87744
1653460278482	-0.16260	0.20313	3.88574
1653460278557	-0.17188	0.21191	3.88525
1653460278646	-0.15576	0.21484	3.89990
1653460278663	-0.18652	0.19971	3.89990
1653460278721	-0.16016	0.20117	3.91309
