TIMESTAMP	ACCX	ACCY	ACCZ
1653459761600	4.30225	0.53320	0.04736
1653459761825	3.67090	0.44580	0.22900
1653459761930	3.88525	0.59082	1.48096
1653459761976	2.65039	0.34863	2.82080
1653459762023	2.44287	0.38770	3.02783
1653459762111	2.19824	0.02539	3.03027
1653459762185	1.86133	-0.15479	2.96143
1653459762215	1.58789	-0.04736	3.24951
1653459762277	1.52051	-0.06738	3.07129
1653459762382	1.71777	-0.06738	3.36279
1653459762442	1.70850	0.08594	3.59082
1653459762472	1.44580	0.25928	3.55420
1653459762545	1.51563	0.38525	3.74023
1653459762665	1.00928	0.53857	4.05420
1653459762830	0.65674	0.77295	4.13037
1653459762859	0.31885	0.31836	4.31055
1653459762863	0.32275	-0.75049	3.54883
1653459762934	0.06055	0.65479	4.08887
1653459762965	-0.22852	0.35156	3.83740
1653459763011	-0.25781	-0.18213	3.70410
1653459763070	-0.06250	0.31348	3.96875
1653459763129	0.06445	-0.02344	3.89844
1653459763161	-0.02734	0.22217	3.90869
1653459763220	-0.09863	0.12939	3.85791
1653459763266	-0.04932	0.11133	3.88770
1653459763311	0.00684	0.11279	3.85303
1653459763370	-0.06543	0.16943	3.89209
1653459763415	-0.04297	0.13428	3.87891
1653459763463	-0.03418	0.12646	3.87012
1653459763521	-0.07373	-0.03662	3.82910
1653459763565	-0.04443	-0.01855	3.85303
1653459763611	-0.04736	0.04541	3.86328
1653459763670	-0.07568	0.03516	3.84229
1653459763715	-0.02734	0.04688	3.87500
1653459763761	-0.04980	0.03369	3.91357
1653459763820	-0.05127	0.02832	3.85303
1653459763881	-0.04590	0.01855	3.87744
1653459763940	-0.03906	0.02539	3.86816
1653459763971	-0.03125	0.03516	3.87012
1653459764015	-0.00146	0.04199	3.88428
1653459764062	-0.04053	0.03516	3.87646
1653459764121	-0.03320	0.03857	3.88232
1653459764195	-0.03418	0.03516	3.88428
1653459764211	-0.03613	0.02832	3.88770
1653459764270	-0.01953	0.02686	3.85791
1653459764314	0.00537	0.04053	3.88281
1653459764360	-0.02100	0.03369	3.88770
1653459764435	-0.01660	0.02539	3.88281
1653459764481	-0.00488	0.05908	3.88574
1653459764526	0.00781	0.01172	3.89648
1653459764570	-0.01318	0.06689	3.88330
1653459764616	-0.02783	0.05762	3.87842
1653459764675	-0.02344	0.04541	3.87598
1653459764720	-0.02344	0.04199	3.90039
1653459764795	-0.01465	0.05762	3.85986
1653459764810	-0.01465	0.02686	3.88135
1653459764871	0.00830	0.05225	3.86475
1653459764930	0.01172	0.02148	3.88184
1653459764960	-0.00391	0.04688	3.85742
1653459765020	-0.01270	0.02539	3.86816
1653459765081	0.03467	0.04688	3.86182
1653459765110	-0.01660	0.03369	3.87109
1653459765171	-0.01123	0.05518	3.91504
1653459765214	-0.00488	0.06592	3.86475
1653459765261	0.01465	0.05908	3.90088
1653459765319	-0.01660	0.03174	3.89844
1653459765365	0.01367	0.05371	3.88428
1653459765410	-0.01953	0.02002	3.86816
1653459765469	0.01855	0.05762	3.89551
1653459765514	-0.00488	0.02148	3.88428
1653459765560	0.00293	0.06592	3.87744
1653459765619	0.02002	0.02832	3.86475
1653459765665	0.02002	0.04883	3.89551
1653459765710	-0.01270	0.07275	3.87646
1653459765769	0.02490	0.02393	3.87061
1653459765815	0.00537	0.04541	3.88330
1653459765876	0.00537	0.02686	3.86328
1653459765919	0.01221	0.06445	3.89063
1653459765965	0.02100	0.04395	3.87744
1653459766013	-0.00391	0.06055	3.90039
1653459766069	0.02539	0.03711	3.88574
1653459766115	0.02295	0.04541	3.86475
1653459766160	0.01855	0.05078	3.88232
1653459766219	0.00195	0.03369	3.86328
1653459766266	0.00049	0.08447	3.89063
1653459766310	0.00977	0.05762	3.86816
1653459766369	0.00830	0.04395	3.90088
1653459766415	0.00977	0.04199	3.87744
1653459766475	0.00537	0.05762	3.87891
1653459766522	0.03320	0.01318	3.87744
1653459766565	0.03467	0.04395	3.88281
1653459766610	0.02930	0.05908	3.85840
1653459766669	0.01221	0.05371	3.87256
1653459766715	0.00684	0.03857	3.87109
1653459766760	0.02637	0.05908	3.86377
1653459766819	0.02930	0.04053	3.88574
1653459766865	0.01221	0.05371	3.87012
1653459766925	0.00195	0.02686	3.87646
1653459766970	0.04297	0.04199	3.87500
1653459767015	0.02783	0.04053	3.88135
1653459767061	0.00293	0.06689	3.88574
1653459767135	0.02295	0.07080	3.85840
1653459767165	0.02783	0.05518	3.89844
1653459767210	0.03809	0.06201	3.90234
1653459767285	0.01367	0.04395	3.89697
1653459767315	0.01465	0.05225	3.86182
1653459767360	0.03809	0.04395	3.87646
1653459767419	0.03467	0.06592	3.88281
1653459767466	0.03955	0.05371	3.89697
1653459767510	0.06055	0.06689	3.89063
1653459767569	0.00537	0.06445	3.87939
1653459767616	0.04297	0.04688	3.89551
1653459767661	0.01611	0.08057	3.91748
1653459767750	0.00684	0.05518	3.86963
1653459767765	0.01611	0.03857	3.86621
1653459767810	0.02637	0.04883	3.85986
1653459767869	0.02295	0.05371	3.89209
1653459767915	0.02295	0.07080	3.87500
1653459767961	0.02930	0.04395	3.91357
1653459768035	0.03320	0.04883	3.88916
1653459768067	0.04297	0.07275	3.89697
1653459768110	0.03955	0.07373	3.89063
1653459768169	0.00977	0.03174	3.87646
1653459768216	0.01611	0.02881	3.87500
1653459768262	0.03320	0.03369	3.87793
1653459768319	0.03467	0.06592	3.89453
1653459768365	0.01855	0.06445	3.89063
1653459768410	0.00977	0.05908	3.89746
1653459768469	0.04639	0.04395	3.90234
1653459768516	0.04590	0.05908	3.88232
1653459768561	0.03320	0.10107	3.88379
1653459768620	-0.00098	0.05078	3.87354
1653459768666	0.02930	0.04883	3.87109
1653459768710	0.04639	0.05518	3.88281
1653459768770	0.02979	0.09814	3.88330
1653459768815	0.02148	0.06104	3.89551
1653459768877	-0.00781	0.06885	3.90527
1653459768922	0.02539	0.03711	3.89404
1653459768965	0.03809	0.07129	3.88623
1653459769012	0.03613	0.07275	3.85254
1653459769070	0.03174	0.05273	3.86523
1653459769116	0.04785	0.04395	3.89551
1653459769162	0.05127	0.08594	3.83447
1653459769220	0.01855	0.05908	3.89111
1653459769266	0.03809	0.04395	3.90088
1653459769311	0.05566	0.04053	3.86230
1653459769370	0.03613	0.05078	3.89404
1653459769415	0.02930	0.08203	3.87939
1653459769461	0.02002	0.03857	3.89551
1653459769520	0.03174	0.05078	3.85547
1653459769565	0.02637	0.07275	3.88428
1653459769610	0.02539	0.06689	3.88770
1653459769670	0.02002	0.07520	3.86328
1653459769714	0.02295	0.05908	3.90088
1653459769760	0.04102	0.04541	3.89209
1653459769850	0.03271	0.06201	3.87061
1653459769882	0.04639	0.06055	3.87646
1653459769912	0.03174	0.04883	3.89209
1653459769969	0.02930	0.06201	3.85986
1653459770030	0.02783	0.07275	3.87988
1653459770061	0.03174	0.06592	3.87939
1653459770135	0.02002	0.05420	3.90527
1653459770181	0.03174	0.04688	3.88916
1653459770211	0.02930	0.06445	3.88379
1653459770271	0.03613	0.04688	3.87598
1653459770345	0.02246	0.05371	3.87744
1653459770360	0.04297	0.05371	3.91797
1653459770435	0.02539	0.04883	3.89063
1653459770465	0.02930	0.04688	3.89063
1653459770511	0.02930	0.06885	3.85547
1653459770572	0.04102	0.05908	3.88281
1653459770615	0.03174	0.06055	3.87012
1653459770661	0.05273	0.04883	3.88428
1653459770720	0.01465	0.05273	3.87646
1653459770764	0.04932	0.07568	3.87939
1653459770810	0.02637	0.08594	3.88916
1653459770899	0.04297	0.06885	3.88916
1653459770915	0.04492	0.06885	3.86816
1653459770960	0.03174	0.05078	3.88770
1653459771020	0.03809	0.06055	3.87646
1653459771065	0.03271	0.04541	3.89551
1653459771110	0.02930	0.05762	3.87939
1653459771169	0.04492	0.08252	3.89111
1653459771230	0.04785	0.06592	3.87109
1653459771262	0.07227	0.05908	3.84912
1653459771320	0.05127	0.04541	3.90332
1653459771365	0.03271	0.09082	3.88525
1653459771410	0.05811	0.04736	3.88818
1653459771469	0.01465	0.04199	3.87109
1653459771515	0.03809	0.06201	3.90723
1653459771561	0.04297	0.08057	3.89844
1653459771619	0.05811	0.08447	3.87500
1653459771666	0.03467	0.06689	3.84521
1653459771710	0.03955	0.06055	3.88574
1653459771769	0.05127	0.07275	3.89551
1653459771815	0.03955	0.03906	3.87695
1653459771861	0.03955	0.05518	3.88965
1653459771919	0.02637	0.08203	3.90527
1653459771965	0.03174	0.05078	3.88574
1653459772011	0.02930	0.05762	3.89209
1653459772070	0.00830	0.02881	3.85986
1653459772115	0.04102	0.05273	3.89258
1653459772160	0.03320	0.07813	3.87305
1653459772219	0.03613	0.04590	3.88184
1653459772267	0.04785	0.08252	3.87549
1653459772310	0.02783	0.05762	3.86035
1653459772369	0.04785	0.05908	3.87646
1653459772415	0.04492	0.04053	3.87500
1653459772463	0.03809	0.06055	3.85059
1653459772520	0.03809	0.06885	3.88184
1653459772565	0.05273	0.04688	3.90234
1653459772610	0.04492	0.04199	3.88379
1653459772669	0.04150	0.05518	3.89795
1653459772715	0.04785	0.08203	3.89209
1653459772765	0.03809	0.07520	3.87939
1653459772819	0.02637	0.11328	3.85400
1653459772866	0.03320	0.06445	3.86523
1653459772910	0.03955	0.06055	3.87256
1653459772970	0.04297	0.05078	3.87158
1653459773016	0.04102	0.06445	3.88184
1653459773077	0.03418	0.06201	3.88232
1653459773120	0.04639	0.07373	3.89063
1653459773165	0.03809	0.03711	3.88281
1653459773210	0.04639	0.05908	3.89697
1653459773269	0.03076	0.08398	3.87500
1653459773316	0.04297	0.05078	3.89697
1653459773360	0.02637	0.07080	3.91016
1653459773419	0.05127	0.07910	3.87109
1653459773467	0.03955	0.06055	3.84668
1653459773510	0.03809	0.08447	3.89209
1653459773584	0.02930	0.05225	3.87109
1653459773616	0.04297	0.07275	3.87939
1653459773661	0.05811	0.07520	3.87012
1653459773719	0.04297	0.06445	3.87500
1653459773765	0.02539	0.03516	3.88574
1653459773810	0.06055	0.07080	3.89404
1653459773869	0.04492	0.06445	3.90234
1653459773915	0.02295	0.04395	3.86865
1653459773960	0.02148	0.06055	3.89063
1653459774034	0.03809	0.04541	3.88770
1653459774066	0.02783	0.06885	3.89404
1653459774111	0.02930	0.04053	3.86182
1653459774171	0.03174	0.03369	3.90088
1653459774215	0.05957	0.05078	3.89893
1653459774261	0.04932	0.05420	3.90234
1653459774320	0.02148	0.04199	3.89844
1653459774365	0.04297	0.03857	3.88135
1653459774412	0.02295	0.04541	3.87744
1653459774472	0.03955	0.05371	3.88281
1653459774515	0.05566	0.06104	3.88428
1653459774560	0.04785	0.04541	3.86475
1653459774620	0.04932	0.06885	3.86475
1653459774666	0.03613	0.07813	3.90918
1653459774711	0.05566	0.05273	3.87793
1653459774771	0.01855	0.05078	3.90234
1653459774817	0.05127	0.04395	3.88428
1653459774861	0.02295	0.06055	3.88281
1653459774921	0.04297	0.08594	3.87793
1653459774965	0.05127	0.05273	3.89746
1653459775010	0.04785	0.04395	3.89258
1653459775069	0.05273	0.07275	3.86182
1653459775115	0.05811	0.04883	3.90283
1653459775160	0.04639	0.04199	3.88428
1653459775219	0.04639	0.06201	3.90234
1653459775265	0.03174	0.04053	3.89893
1653459775340	0.04639	0.05420	3.87061
1653459775371	0.03955	0.04395	3.87012
1653459775429	0.04102	0.06055	3.88281
1653459775490	0.06592	0.07568	3.86865
1653459775534	0.05957	0.06055	3.88281
1653459775579	0.03613	0.06885	3.85840
1653459775640	0.03320	0.06055	3.89063
1653459775685	0.05811	0.05908	3.88428
1653459775716	0.05420	0.05518	3.86865
1653459775806	0.03467	0.08740	3.90137
1653459775820	0.04639	0.05518	3.89453
1653459775865	0.04932	0.05078	3.87939
1653459775910	0.05811	0.02686	3.85840
1653459775985	0.07129	0.05518	3.90869
1653459776029	0.08057	0.05762	3.88281
1653459776091	0.05420	0.05371	3.88916
1653459776120	0.05957	0.07910	3.87012
1653459776179	0.05127	0.05225	3.87744
1653459776210	0.03271	0.06055	3.92236
1653459776269	0.04492	0.07422	3.88818
1653459776314	0.03467	0.06885	3.85840
1653459776360	0.05566	0.04688	3.88574
1653459776419	0.05566	0.05908	3.85645
1653459776465	0.03955	0.06445	3.87646
1653459776510	0.06592	0.06592	3.88770
1653459776569	0.06250	0.07275	3.88965
1653459776614	0.05127	0.06738	3.88428
1653459776661	0.04639	0.04590	3.89746
1653459776719	0.03467	0.05273	3.88574
1653459776765	0.06592	0.05371	3.89404
1653459776810	0.05566	0.06885	3.90088
1653459776869	0.04639	0.01025	3.88428
1653459776916	0.04932	0.04590	3.88184
1653459776960	0.08398	0.04199	3.90088
1653459777021	0.02246	0.04688	3.86328
1653459777065	0.05127	0.00781	3.90283
1653459777125	0.05762	0.05518	3.87891
1653459777171	0.04932	0.05762	3.88428
1653459777215	0.05957	0.06689	3.87500
1653459777262	0.04102	0.03857	3.87500
1653459777319	0.05908	0.05225	3.89795
1653459777365	0.05273	0.04883	3.89111
1653459777410	0.06445	0.04541	3.87744
1653459777484	0.03418	0.06055	3.86572
1653459777515	0.03223	0.06592	3.86328
1653459777560	0.02637	0.05762	3.90527
1653459777619	0.05273	0.05908	3.90381
1653459777666	0.04492	0.06445	3.90088
1653459777710	0.04492	0.06885	3.87109
1653459777784	0.04248	0.07520	3.88379
1653459777815	0.05127	0.07373	3.87012
1653459777860	0.05811	0.06201	3.86816
1653459777919	0.05420	0.04736	3.86865
1653459777970	0.03809	0.07910	3.90088
1653459778010	0.05566	0.05762	3.87744
1653459778070	0.02148	0.03857	3.86621
1653459778115	0.03955	0.04199	3.88916
1653459778160	0.03809	0.06689	3.87939
1653459778220	0.03955	0.05273	3.86377
1653459778267	0.05273	0.05420	3.92090
1653459778310	0.06885	0.05225	3.90723
1653459778369	0.07568	0.06885	3.89063
1653459778415	0.05566	0.06592	3.88281
1653459778461	0.02930	0.06885	3.88281
1653459778520	0.04102	0.04590	3.88965
1653459778565	0.04297	0.06201	3.89844
1653459778610	0.06885	0.05762	3.87646
1653459778687	0.03467	0.05762	3.87939
1653459778716	0.04102	0.07373	3.88428
1653459778775	0.06250	0.05518	3.87012
1653459778819	0.05420	0.05273	3.87305
1653459778866	0.06445	0.06201	3.87988
1653459778927	0.06445	0.07422	3.89600
1653459778985	0.04492	0.06201	3.88135
1653459779016	0.03174	0.05420	3.90137
1653459779076	0.03809	0.05273	3.90137
1653459779150	0.03955	0.06201	3.84863
1653459779165	0.07422	0.06738	3.90527
1653459779225	0.06592	0.03760	3.89453
1653459779269	0.03955	0.02832	3.88770
1653459779315	0.05273	0.04883	3.87109
1653459779360	0.05420	0.05908	3.90723
1653459779420	0.03809	0.05371	3.88428
1653459779465	0.04297	0.03711	3.87012
1653459779525	0.03174	0.06201	3.88281
1653459779569	0.04492	0.05420	3.86621
1653459779615	0.05957	0.08105	3.88330
1653459779662	0.02930	0.02686	3.86621
1653459779720	0.05273	0.06592	3.87598
1653459779765	0.04492	0.04688	3.89551
1653459779810	0.05566	0.03516	3.87500
1653459779870	0.04932	0.05762	3.89551
1653459779915	0.05420	0.06055	3.88916
1653459779960	0.06055	0.06201	3.88770
1653459780020	0.04102	0.08447	3.88770
1653459780065	0.06250	0.05371	3.88428
1653459780110	0.03809	0.07275	3.87500
1653459780170	0.04785	0.04053	3.89404
1653459780215	0.04639	0.04736	3.90088
1653459780261	0.05811	0.06201	3.87939
1653459780320	0.06250	0.08252	3.87793
1653459780364	0.02539	0.11426	3.90527
1653459780410	-0.06543	0.26953	3.90527
1653459780469	-0.28760	0.51855	3.81934
1653459780514	-0.21680	0.56250	3.94873
1653459780560	-0.21680	0.43066	3.88770
1653459780634	-0.27100	0.48633	3.82764
1653459780664	-0.24170	0.49805	3.91797
1653459780710	-0.24170	0.41895	3.80518
1653459780769	-0.04736	0.21045	3.86865
1653459780814	-0.07715	0.24902	3.85693
1653459780860	0.00684	0.27295	3.92969
1653459780920	-0.07959	0.27734	3.86914
1653459780964	-0.05811	0.21387	3.84668
1653459781012	-0.07861	0.27441	3.86475
1653459781071	-0.08545	0.29980	3.89844
1653459781115	-0.11328	0.28955	3.90723
1653459781190	-0.07715	0.30127	3.88281
1653459781222	-0.08545	0.27441	3.89209
1653459781266	-0.10498	0.26416	3.88916
1653459781371	-0.08643	0.28418	3.88135
1653459781414	-0.07227	0.26953	3.90381
1653459781461	-0.09326	0.30664	3.86816
1653459781550	-0.00342	0.09961	3.86523
1653459781579	0.07568	0.18311	3.95898
1653459781640	-0.04443	0.20850	3.86621
1653459781672	-0.25977	0.30811	3.74707
1653459781717	-0.22021	-0.22363	4.04443
1653459781760	-0.02979	0.26416	3.86230
1653459781819	-0.06543	0.13477	3.87158
1653459781880	0.13818	0.42432	3.75342
1653459781910	0.27490	-0.20508	3.86816
1653459781969	0.37500	-0.45410	3.12793
1653459782014	0.48340	-0.49707	3.81445
1653459782061	0.57373	-0.54150	3.69531
1653459782119	0.56738	-0.57080	3.81055
1653459782179	0.61670	-0.59912	3.75391
1653459782224	0.65430	-0.58447	3.79883
1653459782269	0.55127	-0.65820	3.90283
1653459782329	0.46582	-0.98828	3.84717
1653459782360	-0.11133	-1.06250	3.47998
1653459782419	-0.32373	-1.32275	4.57715
1653459782495	-0.57666	-0.81787	3.82568
1653459782525	-0.87451	-0.61572	3.66553
1653459782569	-1.05566	-0.56152	3.65918
1653459782615	-1.19531	-0.44580	3.71484
1653459782660	-1.28564	-0.54688	3.56396
1653459782719	-1.41064	-0.41211	3.56543
1653459782765	-1.41846	-0.42432	3.63135
1653459782810	-1.54541	-0.48340	3.46289
1653459782869	-1.58643	-0.47021	3.48242
1653459782915	-1.47412	-0.40430	3.58643
1653459782960	-1.51221	-0.46338	3.57471
1653459783019	-1.50586	-0.46631	3.53125
1653459783065	-1.48291	-0.45117	3.59424
1653459783125	-1.47021	-0.42969	3.56055
1653459783169	-1.35303	-0.47168	3.54102
1653459783215	-1.29004	-0.54053	3.54248
1653459783262	-1.03076	-0.49316	3.66113
1653459783321	0.45898	-1.47754	-0.06055
1653459783365	-0.06689	-0.92236	3.64160
1653459783424	0.28271	-0.49023	3.92822
1653459783470	0.35352	-0.47021	3.76221
1653459783515	0.61475	-0.12939	3.94238
1653459783560	0.41113	-0.08057	3.87939
1653459783635	0.46338	-0.12109	3.85205
1653459783666	0.58203	-0.19385	3.85840
1653459783726	0.72021	-0.24414	2.49805
1653459783769	1.62988	-0.33789	3.60449
1653459783815	2.10645	-0.11475	3.55762
1653459783861	1.84424	0.14502	3.03906
1653459783919	3.39209	-1.45752	2.85938
1653459783965	2.78223	-0.24512	2.61182
1653459784011	2.72607	-0.38721	2.62256
1653459784069	2.89648	-0.19678	2.66016
1653459784115	2.87061	-0.24512	2.53711
1653459784175	2.85938	-0.21680	2.60205
1653459784234	2.36279	-0.12646	2.51904
1653459784266	2.87402	-0.16016	2.64063
1653459784325	2.88867	-0.14941	2.60547
1653459784384	2.81104	-0.13086	2.66650
1653459784415	2.72803	-0.15820	2.62891
1653459784475	2.49121	-0.27051	2.76367
1653459784519	2.60449	0.16309	3.35059
1653459784565	1.44043	-0.08398	3.71582
1653459784625	1.07373	-0.09961	3.84668
1653459784684	0.84863	0.11963	3.87500
1653459784729	0.72363	0.17920	3.84424
1653459784760	0.24658	0.37207	3.70117
1653459784849	0.19580	0.37012	3.80518
1653459784867	0.11084	0.41064	3.90527
1653459784910	-0.00977	0.35547	3.92676
1653459784969	-0.42041	-0.04346	3.94434
1653459785015	-0.79053	-0.37842	4.71484
1653459785062	-0.91064	-0.46777	3.78076
1653459785121	-1.07520	-0.51025	3.46191
1653459785165	-1.41895	-0.38916	3.48096
1653459785212	-1.54688	-0.42041	3.56396
1653459785270	-1.54541	-0.39355	3.48926
1653459785346	-1.59912	-0.44629	3.45020
1653459785375	-1.62158	-0.43115	3.49023
1653459785419	-1.58643	-0.43604	3.55078
1653459785467	-1.62256	-0.39893	3.50195
1653459785510	-1.55518	-0.43115	3.49072
1653459785569	-1.53564	-0.39355	3.61914
1653459785630	-1.57959	-0.40918	3.51416
1653459785660	-1.59277	-0.40918	3.53662
1653459785719	-1.59619	-0.40527	3.56055
1653459785765	-1.60156	-0.42725	3.50049
1653459785810	-1.58301	-0.35791	3.53564
1653459785869	-1.59766	-0.41895	3.51563
1653459785914	-1.60449	-0.39893	3.59277
1653459785960	-1.61719	-0.37012	3.46289
1653459786019	-1.60449	-0.35840	3.48096
1653459786079	-1.55176	-0.36523	3.58984
1653459786110	-1.45459	-0.37891	3.63672
1653459786169	-1.38428	-0.33496	3.61621
1653459786214	-1.14551	-0.32861	3.54590
1653459786276	-0.94531	-0.24561	3.75439
1653459786319	-0.70703	-0.09082	3.92676
1653459786364	-0.18896	0.31152	3.76660
1653459786410	0.39307	0.05371	4.08838
1653459786471	0.04883	-0.25732	3.89844
1653459786514	-0.40723	0.40527	3.88281
1653459786560	-0.65723	0.32471	3.75586
1653459786619	-0.24658	0.20020	3.91797
1653459786680	-0.17432	0.14307	3.94092
1653459786710	-0.33008	0.19531	3.89551
1653459786769	-0.42578	0.24414	3.85547
1653459786830	-0.28125	0.19238	3.87939
1653459786861	-0.26660	0.17383	3.92334
1653459786919	-0.32861	0.19922	3.86865
1653459787011	-0.34326	0.20166	3.85840
1653459787101	-0.28125	0.17871	3.86182
1653459787129	-0.31006	0.19238	3.86523
1653459787175	-0.31250	0.19238	3.85986
1653459787221	-0.32031	0.41406	3.88135
1653459787281	-0.36523	0.15479	3.79053
1653459787310	-0.18506	0.29590	3.88428
1653459787369	-0.14453	0.39063	3.93115
1653459787414	0.44727	-0.15479	4.14844
1653459787460	0.50000	-0.51025	3.90527
1653459787519	0.71875	-0.47803	3.77344
1653459787564	0.74854	-0.47412	3.77441
1653459787610	0.82715	-0.43213	3.75000
1653459787669	0.99316	-0.30957	3.99854
1653459787715	0.84717	-0.31934	3.82617
1653459787774	0.52637	-0.12793	4.01953
1653459787822	-0.47168	-0.44434	3.63330
1653459787865	-0.46826	-0.50000	3.71729
1653459787911	-0.75586	-0.45947	4.25537
1653459787969	-0.91260	-0.50000	3.62354
1653459788015	-0.95850	-0.50146	3.62061
1653459788061	-0.77295	-0.23730	4.00439
1653459788119	-0.81543	-0.50146	3.72363
1653459788164	-0.90869	-0.50635	3.66113
1653459788210	-0.89258	-0.35205	3.53613
1653459788269	0.36475	-0.18018	3.95898
1653459788315	0.16748	-0.64258	3.78418
1653459788360	0.73975	-0.46631	3.70654
1653459788434	0.83057	-0.48096	3.77197
1653459788465	0.78564	-0.44434	3.69531
1653459788511	0.82373	-0.35791	4.02539
1653459788570	-0.31934	-0.49951	4.16943
1653459788615	-0.67725	-0.41895	3.80176
1653459788661	-0.91064	-0.43408	3.63818
1653459788719	-0.92090	-0.50146	3.53125
1653459788765	-0.89551	-0.42725	3.69336
1653459788810	-0.16260	-0.36377	3.87207
1653459788869	0.59521	-0.21680	3.25684
1653459788915	0.54590	-0.37207	3.82080
1653459788960	0.62793	-0.28125	3.83594
1653459789019	-0.01074	-0.12744	3.93506
1653459789066	-0.48096	-0.04004	3.79248
1653459789124	-0.48779	-0.44287	4.40625
1653459789184	-0.91895	-0.53760	3.43604
1653459789215	-0.88232	-0.47949	3.54443
1653459789260	0.17773	-0.73438	3.70654
1653459789319	0.48828	-0.74609	3.08154
1653459789365	1.28564	-0.52539	5.68896
1653459789410	0.70898	-0.54004	3.79541
1653459789469	0.23389	-0.50293	3.92188
1653459789515	-0.64941	-0.24121	3.31250
1653459789576	-0.60840	-0.37354	3.66748
1653459789667	-0.66553	-0.13086	3.76758
1653459789725	0.69385	-0.44775	3.95703
1653459789769	0.54736	-0.33789	3.82617
1653459789815	0.53564	-0.32471	3.89258
1653459789875	-0.07422	-0.35059	3.89893
1653459789919	-0.56250	-0.17480	3.75635
1653459789965	-0.56250	-0.18848	3.77783
1653459790011	-0.53906	-0.06201	3.73877
1653459790072	0.55273	-0.37305	2.57080
1653459790115	0.54883	-0.37988	3.98047
1653459790175	0.26611	-0.35303	3.84424
1653459790219	-0.17578	-0.30176	3.82568
1653459790280	-0.51855	-0.15674	3.76416
1653459790311	-0.46826	-0.14160	3.73682
1653459790370	-0.05615	0.06738	3.76904
1653459790415	0.13037	0.00684	4.24072
1653459790460	0.08154	-0.26855	3.74756
1653459790520	-0.22217	-0.14844	3.82422
1653459790565	-0.18896	-0.07080	3.85693
1653459790609	-0.03271	-0.13623	3.82324
1653459790684	0.18066	-0.09570	3.81348
1653459790714	0.27295	-0.54004	4.59180
1653459790760	-0.17432	-0.36914	3.76758
